conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1796197810624442807,Thu May 30 15:15:17 +0000 2024,0,Dari lama pengen ganti ke Biznet tapi pas udah nanya ke CS-nya dibilang kalo jaringannya belom masuk ke area sekitar perkomplekan rumah ,1796198702593487050,,ArvianF,in,,0,0,0,https://x.com/ArvianF/status/1796198702593487050,1379276958,ArvianF
1796188093772399068,Thu May 30 14:33:07 +0000 2024,0,ANJIRT BIZNET NGELEK bangetTTT SKRNG JIR ,1796188093772399068,,,in,,0,0,0,https://x.com/wajwaff/status/1796188093772399068,1290911978370736130,wajwaff
1796187574161056244,Thu May 30 14:31:03 +0000 2024,0,Menurut lu gue hype apaan kalo inet gue begini hoi biznet,1796187574161056244,,,in,,0,0,0,https://x.com/nattawattaa/status/1796187574161056244,1526171513019584513,nattawattaa
1796187252638277838,Thu May 30 14:29:47 +0000 2024,0,@BiznetHome min ini kenapa belakang biznet sangat lemot yaa? gw pindah starlink lohh kalau kgk bener ,1796187252638277838,,BiznetHome,in,,0,1,0,https://x.com/OnlyKaGe1/status/1796187252638277838,4065970339,OnlyKaGe1
1796186237012738467,Thu May 30 14:25:45 +0000 2024,0,Asli kontrak selesai langsung ganti provider internet biznet ancur2an banget ,1796186237012738467,,,in,,0,0,0,https://x.com/vanrzp/status/1796186237012738467,1572883213,vanrzp
1796184577506947353,Thu May 30 14:19:09 +0000 2024,0,Lagi gangguan kah ente @Biznet @BiznetHome,1796184577506947353,,,in,Jakarta Fucking Town,0,1,0,https://x.com/RickyAkbr/status/1796184577506947353,502983955,RickyAkbr
1796184286036385938,Thu May 30 14:17:59 +0000 2024,1,Gini amat 50mbps biznet ,1796184286036385938,,,in,,0,0,0,https://x.com/alifadz/status/1796184286036385938,79745288,alifadz
1796181403626832109,Thu May 30 14:06:32 +0000 2024,0,biznet kenapa lagi ini twitter woilah,1796181403626832109,,,in,"Depok, Indonesia",0,2,0,https://x.com/rafiprasetio/status/1796181403626832109,186969277,rafiprasetio
1796180511250878731,Thu May 30 14:02:59 +0000 2024,0,Biznet lu busuk banget dari kemaren,1796180511250878731,,,in,,0,0,0,https://x.com/Dnsslapahayo/status/1796180511250878731,1418625224715636739,Dnsslapahayo
1796179518622765155,Thu May 30 13:59:03 +0000 2024,0,Biznet bapuk bat ni hari,1796179518622765155,,,in,shin ryujin,0,0,0,https://x.com/ybcactus_/status/1796179518622765155,3231948786,ybcactus_
1796179406588612734,Thu May 30 13:58:36 +0000 2024,0,besok biznet bakal maintenance dan hari ini udah gladi resik hhhhh,1796179406588612734,,,in,,0,0,0,https://x.com/skenakorporat/status/1796179406588612734,102263408,skenakorporat
1796177204637839771,Thu May 30 13:49:51 +0000 2024,0,apalah biznet nih kuota gweh keknya lebi kenceng,1796177204637839771,,,in,"ct : Marpos Glad 
Paguyeri Classie Cecogil Gentala",0,1,0,https://x.com/yeryeriw/status/1796177204637839771,814727709301489671,yeryeriw
1796177079848915379,Thu May 30 13:49:21 +0000 2024,0,ini twitter sm biznet lagi berantem yah ? pdhl ntn twitch youtube dll lancar banget. pas make paket data twitternya lancar banget,1796177079848915379,,,in,＼(゜ロ＼)ココハドコ? (／ロ゜)／アタシハダアレ?,0,2,0,https://x.com/kodoku_na_dimu/status/1796177079848915379,2615847444,kodoku_na_dimu
1796177068192833544,Thu May 30 13:49:19 +0000 2024,0,biznet udah harganya naik sinyalnya jelek hadeh suek,1796177068192833544,,,in,🇮🇩btsvtxt♥︎,0,1,0,https://x.com/vyoongipet/status/1796177068192833544,302937265,vyoongipet
1796175664644546987,Thu May 30 13:49:11 +0000 2024,0,@itsmeToBe Selain biznet ada siapa lagi di hatimu? ,1796177037650006147,,itsmeToBe,in,Moon,0,1,0,https://x.com/afrogakimately/status/1796177037650006147,1573314754239610885,afrogakimately
1796175119892496503,Thu May 30 13:41:34 +0000 2024,0,biznet jelek banget anjing error mulu,1796175119892496503,,,in,any pronouns // 20+,0,0,0,https://x.com/perennual/status/1796175119892496503,1042718796807528454,perennual
1796173302769103242,Thu May 30 13:34:21 +0000 2024,0,@BiznetHome biznet apakah gangguan lagi? downloadnya dr sore lelet parah mohon difollow up min thx,1796173302769103242,,BiznetHome,in,,0,1,0,https://x.com/SRaydipta/status/1796173302769103242,1136241461689643010,SRaydipta
1795871377263833476,Thu May 30 13:27:58 +0000 2024,0,@virtualballers Plat merah oxygen first media sama my republic ga bisa diharapin Bahkan terkadang yang pake biznet 150Mbps aja ping bisa diatas 50ms,1796171695776059709,,virtualballers,in,Bogor,0,0,0,https://x.com/yudhaandika_s/status/1796171695776059709,1110520511304335361,yudhaandika_s
1796045371937845687,Thu May 30 13:23:42 +0000 2024,0,@detikcom Lebih murah darimana si? Starlink 700K biznet 400K.,1796170623758069990,,detikcom,in,Tangerang,0,0,0,https://x.com/mynameishendry/status/1796170623758069990,192265039,mynameishendry
1796169681130426842,Thu May 30 13:19:57 +0000 2024,2,Biznet @BiznetHome woi maen Valorant ngelagg udah 1 bulann . Mending STARLINK LATENCY 30 - 100 tapi stabil dari pada kek gini ajzg https://t.co/DzpVnUW3m7,1796169681130426842,https://pbs.twimg.com/media/GO1GsuQaYAAu0qd.png,,in,,0,1,0,https://x.com/rosagkc/status/1796169681130426842,1704884758759825408,rosagkc
1796168863383425208,Thu May 30 13:16:42 +0000 2024,2,Biznet kenapa dah buat main valorant ping sama packet loss nya pasti tinggi banget udah hampir 2 minggu terakhir ini https://t.co/dtzyFaWXA6,1796168863383425208,https://pbs.twimg.com/media/GO1GD7qaIAA6HPw.jpg,,in,,0,0,0,https://x.com/mumubotax/status/1796168863383425208,3244990362,mumubotax
1796166415659209080,Thu May 30 13:06:59 +0000 2024,1,biznet payah banget,1796166415659209080,,,in,Jakarta Capital Region,0,0,0,https://x.com/mchalwn/status/1796166415659209080,1485758702,mchalwn
1796165645685432607,Thu May 30 13:03:55 +0000 2024,1,Biznet kenapa ngelag anjugagg,1796165645685432607,,,in,Nearest lobotomy hospital,0,0,0,https://x.com/Rasya_Alino/status/1796165645685432607,1317744260582580226,Rasya_Alino
1796116223987790059,Thu May 30 09:58:30 +0000 2024,0,@jwkthc biznet kenceng bangetttt,1796118983004791219,,jwkthc,in,Heeseung Gf,0,1,0,https://x.com/heejsty/status/1796118983004791219,1069366162373337088,heejsty
1796112127016456289,Thu May 30 09:31:15 +0000 2024,0,rekap yg waan ama gue dalam kurun waktu 4 jam ini -kia semarang -pak heru security blok e -sales biznet -pak eko bengkel wkwkk,1796112127016456289,,,in,,0,1,0,https://x.com/elauhuy/status/1796112127016456289,981021647405633536,elauhuy
1796102951376744566,Thu May 30 09:26:09 +0000 2024,0,@MonsieurKentang Biznet emg udh masup?,1796110841747493116,,MonsieurKentang,in,"Olive, IL",0,1,0,https://x.com/olipitot/status/1796110841747493116,1452986262772535312,olipitot
1796102951376744566,Thu May 30 09:24:34 +0000 2024,0,@olipitot Ga karna pake jaringan telkomsel kaya by.u. Udah sih pake indihom aja atau ga biznet,1796110441997054414,,olipitot,in,Jakarta,0,1,0,https://x.com/MonsieurKentang/status/1796110441997054414,1294012048855064576,MonsieurKentang
1796097298788675769,Thu May 30 08:32:20 +0000 2024,0,Mau ganti wifii mending biznet apa my republic yah,1796097298788675769,,,in,"West Java, Indonesia",0,1,0,https://x.com/abracadabrud/status/1796097298788675769,1244541672538517504,abracadabrud
1796067190753415239,Thu May 30 07:33:02 +0000 2024,0,@marshverrae @marshverrae hi siang. Sudah dibantu respon ya Kak. Thanks.  ,1796082373664379185,,marshverrae,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796082373664379185,304822906,BiznetHome
1796053955572896210,Thu May 30 07:11:59 +0000 2024,0,@goyshitscount @goyshitscount sudah dibantu respon ya Ka. Thanks.  ,1796077079727071372,,goyshitscount,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796077079727071372,304822906,BiznetHome
1796056562659922107,Thu May 30 07:07:50 +0000 2024,0,@vikingkarwur @vikingkarwur hi siang. DM kamu sudah dibantu jawab ya kak. Thanks.  ,1796076031427887390,,vikingkarwur,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1796076031427887390,304822906,BiznetHome
1796075808118780189,Thu May 30 07:06:56 +0000 2024,1,@BiznetHome 1 minggu terakhir koneksi biznet sering ilang di siang + malam hari .... ada apa ya? Lokasi di solo,1796075808118780189,,BiznetHome,in,oneplus series,0,2,0,https://x.com/azisbakhtiar/status/1796075808118780189,60453127,azisbakhtiar
1796040649751347225,Thu May 30 07:06:30 +0000 2024,0,@marshverrae @marshverrae Hi akan segera dicek kembali ya kak.      ,1796075698286997572,,marshverrae,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796075698286997572,304822906,BiznetHome
1796049229221335053,Thu May 30 07:05:55 +0000 2024,0,@HSDSTAR @Starlink @HSDSTAR hi siang boleh DM mimin untuk ID pelanggan kamu ya berserta hasil ping dan tracert untuk dicek lebih lanjut. Thanks.  ,1796075552132182469,,HSDSTAR,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1796075552132182469,304822906,BiznetHome
1796041737607041404,Thu May 30 07:01:16 +0000 2024,0,@BudiartiRahayu4 @BudiartiRahayu4 hi siang. Silakan DM untuk ID pelanggan kamu ya. Thanks.  ,1796074381032218696,,BudiartiRahayu4,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796074381032218696,304822906,BiznetHome
1796006220337164451,Thu May 30 07:00:39 +0000 2024,0,@nywonluv_ @nywonluv_ hi DM belum mimin temukan boleh dikirim ulang ya Ka. Thanks.  ,1796074225549365752,,nywonluv_,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1796074225549365752,304822906,BiznetHome
1796040649751347225,Thu May 30 06:59:15 +0000 2024,0,@marshverrae @marshverrae hi siang. Mimin cek DM belum ada ya Kak boleh dicoba DM ulang ya Kak. Thanks.  ,1796073873076896000,,marshverrae,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1796073873076896000,304822906,BiznetHome
1796038495603138648,Thu May 30 06:57:11 +0000 2024,0,@wiralalala @wiralalala hi siang. Mohon maaf untuk kendala yang kamu alami ya karena saat ini ada indikasi gangguan area di tempat kamu. Kendala ini sedang dalam penanganan lebih lanjut oleh tim Biznet mudah-mudahan dapat segera selesai untuk perbaikannya. Thanks.  ,1796073352681107476,,wiralalala,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796073352681107476,304822906,BiznetHome
1796067581394145449,Thu May 30 06:34:15 +0000 2024,0,biznet bekasi lagi mandek ?,1796067581394145449,,,in,Kedai Kopi Se-jabodetabek,0,0,0,https://x.com/bagusnenda/status/1796067581394145449,61969850,bagusnenda
1796067272412274908,Thu May 30 06:33:01 +0000 2024,0,biznet kalau up mbps berapa ya?,1796067272412274908,,,in,,0,0,0,https://x.com/ggerna00/status/1796067272412274908,1550346179489058817,ggerna00
1795861160954114121,Thu May 30 06:29:20 +0000 2024,0,@kmzwa88saw @FirstMediaCares Sama ini berarti saya juga teknisi dateng check router tp gk bisa kasih solusi malah mau minta saya tanda tangan masalah udah beres. Waktu support di tanya yg response bot semua. Biznet dulu padahal lbh dikit masalah trus cuman 300k/bulan,1796066344271564938,,kmzwa88saw,in, ,0,1,0,https://x.com/yingtze951/status/1796066344271564938,1014654723331260416,yingtze951
1796057341487358438,Thu May 30 05:53:33 +0000 2024,1,PROMO BIZNET Internet WiFi Terbaik Paket 0D (50 Mbps) : 277.500/bulan (beli modem) &amp; 333.000/bulan (sewa modem) sudah termasuk PPN 11%. Contact Person WA : 0851-6262-8121 Sales Digital Biznet Yogyakarta #BiznetJogja #wifijogja #internetjogja #internetyogyakarta https://t.co/NTGjugaAGJ0n,1796057341487358438,https://pbs.twimg.com/ext_tw_video_thumb/1796057295950163968/pu/img/4hvXjiEpe_J3ExQN.jpg,,in,Yogyakarta,0,0,0,https://x.com/bznetjogja/status/1796057341487358438,359311572,bznetjogja
1796055530558890249,Thu May 30 05:46:22 +0000 2024,0,biznet kenapa lagi sih hh,1796055530558890249,,,in,"Jakarta Barat, DKI Jakarta",0,1,0,https://x.com/neroyuuki/status/1796055530558890249,3174832896,neroyuuki
1796053955572896210,Thu May 30 05:40:06 +0000 2024,0,@BiznetHome min biznet merah min modemnya,1796053955572896210,,BiznetHome,in,"Bekasi, Jawa Barat",0,1,0,https://x.com/goyshitscount/status/1796053955572896210,1557432875393241088,goyshitscount
1796053623954125284,Thu May 30 05:38:47 +0000 2024,0,@BiznetHome biznet lagi kenapa ya ini? Kok ga bisa akses,1796053623954125284,,BiznetHome,in,,0,1,0,https://x.com/agustineintan/status/1796053623954125284,42586473,agustineintan
1796037021775151107,Thu May 30 05:21:32 +0000 2024,0,@kacong8899 @kacong8899 hi siang. Mohon maaf untuk kendala yang kamu alami ya karena saat ini ada indikasi gangguan area di tempat kamu. Kendala ini sedang dalam penanganan lebih lanjut oleh tim Biznet mudah-mudahan dapat segera selesai untuk perbaikannya. Thanks.  ,1796049281801150952,,kacong8899,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796049281801150952,304822906,BiznetHome
1796036740639006850,Thu May 30 05:20:45 +0000 2024,0,@nurirawati @nurirawati hi siang. Mimbiz cek DM kamu belum ditemukan ya boleh coba DM ulang ya Ka. Thanks.  ,1796049086648639945,,nurirawati,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796049086648639945,304822906,BiznetHome
1796032883171250313,Thu May 30 05:06:19 +0000 2024,0,@zfdg aku pake biznet sekarang. ya masih emosi2 juga sih tapi ngga sehih oxigen so far.,1796045453634736376,,zfdg,in,Zhongli & Tartaglia's Chamber,0,0,0,https://x.com/siriuslyelmo/status/1796045453634736376,71212106,siriuslyelmo
1796045371770036270,Thu May 30 05:06:00 +0000 2024,0,Biznet Berharap Hadirnya Starlink Demi Indonesia Lebih Baik https://t.co/LVCiFoCnwd #blog,1796045371770036270,,,in,Semarang,0,0,0,https://x.com/dotsemarang/status/1796045371770036270,127756257,dotsemarang
1796043987712708768,Thu May 30 05:00:30 +0000 2024,0,@BiznetNetworks info dong adakah layanan biznet harian ? Wireless maupun wired?,1796043987712708768,,BiznetNetworks,in,Indonesia,0,0,0,https://x.com/Setyawan_June/status/1796043987712708768,241383592,Setyawan_June
1796030522516193785,Thu May 30 04:17:21 +0000 2024,0,@eko_wirawan @eko_wirawan hi siang. Mohon maaf untuk kendala yang kamu alami ya karena saat ini ada indikasi gangguan area di tempat kamu. Kendala ini sedang dalam penanganan lebih lanjut oleh tim Biznet mudah-mudahan dapat segera selesai untuk perbaikannya. Thanks.  ,1796033131960823844,,eko_wirawan,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796033131960823844,304822906,BiznetHome
1796023432326398428,Thu May 30 04:09:27 +0000 2024,0,@kaafveh @kaafveh hi siang. Mimin cek DM kamu belum masuk ya boleh coba kirim ulang ya. Thanks.  ,1796031141994217714,,kaafveh,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796031141994217714,304822906,BiznetHome
1796006220337164451,Thu May 30 03:13:36 +0000 2024,0,@nywonluv_ @nywonluv_ hi siang. Boleh DM mimin ya untuk ID pelanggan kamu agar bisa dilakukan pengecekan lebih lanjut. Thanks.  ,1796017085983899664,,nywonluv_,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1796017085983899664,304822906,BiznetHome
1796005993152700733,Thu May 30 03:09:12 +0000 2024,0,@toniwicaks57942 @toniwicaks57942 hi siang. Boleh dikirimkan melalui DM ya kak untuk hasil ping dan tracert agar dapat mimin teruskan ke tim untuk pengecekan lebih lanjut. Thanks.  ,1796015978129858664,,toniwicaks57942,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796015978129858664,304822906,BiznetHome
1795995676825784525,Thu May 30 02:17:11 +0000 2024,0,@Radit44104048 @Radit44104048 hi pagi. Untuk kendala kami mimin bantu respon melalui DM ya. Thanks.  ,1796002890152296636,,Radit44104048,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1796002890152296636,304822906,BiznetHome
1795993531070242832,Thu May 30 01:54:29 +0000 2024,0,@fardoon @fardoon hi pagi. Ada perhal apa yang dapat mimin bantu? Silakan DM kendala detailnya ya agar bisa mimin bantu cek lebih lanjut. Thanks.  ,1795997175606137222,,fardoon,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1795997175606137222,304822906,BiznetHome
1795995676825784525,Thu May 30 01:48:31 +0000 2024,1,@BiznetHome min kemarin down 2 minggu gak ada kompensasi dari biznet ? tagihan nya masih sama masa aktif nya juga gk bertambah,1795995676825784525,,BiznetHome,in,,0,2,0,https://x.com/Radit44104048/status/1795995676825784525,1225930088291553281,Radit44104048
1795982317871128655,Thu May 30 00:55:26 +0000 2024,0,Lah sama ada biznet nya https://t.co/uAxC7SYDbH,1795982317871128655,https://pbs.twimg.com/media/GOycZINbEAAhpNx.jpg,,in,alien's cage,0,0,0,https://x.com/p0litrick/status/1795982317871128655,606000080,p0litrick
1795972145463582778,Thu May 30 00:37:26 +0000 2024,0,@apwcr @apwcr hi pagi. Untuk perbaikan teknisi ke lokasi kamu mimin teruskan ke kantor cabang ya untuk percepatannya lebih lanjut. Thanks.  ,1795977785628106865,,apwcr,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1795977785628106865,304822906,BiznetHome
1795977096411447365,Thu May 30 00:34:42 +0000 2024,0,Gagal pasang biznet gara-gara biznet ga dapet deal dari RW setempat Info nya deal tsb kemahalan Legalized pungli?,1795977096411447365,,,in,Bandung,0,1,0,https://x.com/rifqisulistya/status/1795977096411447365,51652205,rifqisulistya
1795929448816193752,Wed May 29 21:25:22 +0000 2024,0,@fajarnotsunrise Hai kak. Silahkan DM lebih lanjut ya kak Untuk kami bantu kendalanya.  ,1795929448816193752,,fajarnotsunrise,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1795929448816193752,304822906,BiznetHome
1795895139228864920,Wed May 29 19:09:01 +0000 2024,0,habis dikata-katain dimaki-maki pake capslock semua lebih lanjut baru deh tadi siang chat buat kunjungan dan langsung dateng ke rumah. ini admin biznet sm teknisinya masokis ato gimana. harus banget gua maki-maki baru jalan? giliran nagih h-10 udah diemail memang isp babiq https://t.co/kty3zGpart,1795895139228864920,https://pbs.twimg.com/media/GOxNG2raMAIAr63.png,,in,Malevolent Creek,0,0,0,https://x.com/michaelbimo__/status/1795895139228864920,885491422920441856,michaelbimo__
1795824943680344228,Wed May 29 18:33:25 +0000 2024,0,@anaknyakaprodi @anaknyakaprodi Hi. Selamat pagi. Apakah bisa info ke mimin kendala kamu ? Agar dibantu pengecekan dahulu ya.  ,1795886177867935935,,anaknyakaprodi,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1795886177867935935,304822906,BiznetHome
1795871377263833476,Wed May 29 17:43:43 +0000 2024,2,@suprocky_ Biznet mantap memang,1795873672881909952,,suprocky_,in,Indonesia,0,0,0,https://x.com/virtualballers/status/1795873672881909952,620874207,virtualballers
1795871377263833476,Wed May 29 17:40:22 +0000 2024,1,@virtualballers gw pake Biznet aman² aja kayaknya emang lagi gangguan sih plat merah.,1795872825871577108,,virtualballers,in,"Kota Tegal, Jawa Tengah",0,1,0,https://x.com/suprocky_/status/1795872825871577108,1054466637263327232,suprocky_
1795856538877215116,Wed May 29 17:31:27 +0000 2024,0,@layovermeanie Bukan moots lu tpi gw pake biznet skrg servernya lagi down,1795870582048960817,,layovermeanie,in,she/her 01l,0,0,0,https://x.com/buciniyatxt/status/1795870582048960817,1276485926076641283,buciniyatxt
1795724033973207485,Wed May 29 17:14:52 +0000 2024,1,@rose_novvv Rumahku pke biznet daritadi aman2 aja,1795866408804368596,,rose_novvv,in,,0,1,0,https://x.com/idungkumeler002/status/1795866408804368596,1672118323906224130,idungkumeler002
1795856788421537973,Wed May 29 16:36:38 +0000 2024,0,lemot banget biznet gsnggup.,1795856788421537973,,,in,selective.,0,0,0,https://x.com/carnberi/status/1795856788421537973,1603822553268555777,carnberi
1795856538877215116,Wed May 29 16:35:38 +0000 2024,0,Moots ku tersayang. Apakah ada yg pake wifi biznet di rumah? Apakah recommend?,1795856538877215116,,,in,,0,1,0,https://x.com/layovermeanie/status/1795856538877215116,1743720889068498944,layovermeanie
1795855119071777138,Wed May 29 16:30:00 +0000 2024,0,Biznet Berharap Hadirnya Starlink Demi Indonesia Lebih Baik https://t.co/eYTtcHopHT #blog,1795855119071777138,,,in,Semarang,0,0,0,https://x.com/ASMARIE_/status/1795855119071777138,71626477,ASMARIE_
1795850491773215215,Wed May 29 16:11:37 +0000 2024,0,Biznet gangguan lagi ye?,1795850491773215215,,,in,laguboti,0,0,0,https://x.com/klitoriyah/status/1795850491773215215,1503010193621549056,klitoriyah
1795849121934553206,Wed May 29 16:06:10 +0000 2024,0,Ada nyesel2ny juga nih ganti myrep ke biznet. Buka tt aja buffering,1795849121934553206,,,in,,0,0,0,https://x.com/grasemahardika/status/1795849121934553206,92697242,grasemahardika
1794738931591966988,Wed May 29 15:59:40 +0000 2024,0,@BiznetHome min sumpah ya ini jaringan biznet kok jelek banget padahal awal pemakaian lancar banget loh terus skrng kenapa kok jd jelek gini? ada solusi ga? apa solusinya ganti provider ajaa?,1795847484755054746,,BiznetHome,in,Jog,0,1,0,https://x.com/fajarnotsunrise/status/1795847484755054746,933988285,fajarnotsunrise
1795379585460367391,Wed May 29 15:31:26 +0000 2024,4,@MNCPlayID kalo ada biznet deket rumah udah ku campakkan provider ampas ini,1795840379088237025,,MNCPlayID,in,Penacony,0,2,0,https://x.com/AintThinkerer/status/1795840379088237025,1246106473026867200,AintThinkerer
1795674181121749247,Wed May 29 15:20:32 +0000 2024,0,@psydyducks Okehh aku coba Biznet!,1795837638395695398,,psydyducks,in,Bekasi Utara,0,0,0,https://x.com/vincentstefs/status/1795837638395695398,1682927247504842752,vincentstefs
1795379585460367391,Wed May 29 15:20:08 +0000 2024,0,@MNCPlayID Yak waktunya apa adik adik? Yak betul waktunya pindah ke biznet,1795837535312351640,,MNCPlayID,in,,0,0,0,https://x.com/jauhann_/status/1795837535312351640,1966595436,jauhann_
1795837029546426876,Wed May 29 15:18:07 +0000 2024,0,@BiznetHome sudah 2x bulan ini wifi drmh down. Kenapa? Ini tlagi dibalas DM saya ya. Biznet saya down LAGI ️,1795837029546426876,,BiznetHome,in,Jakarta,0,1,0,https://x.com/vinadameriasimb/status/1795837029546426876,1720051820,vinadameriasimb
1795835082609140024,Wed May 29 15:11:27 +0000 2024,0,thanks papa udh masangin biznet buat dikamar ak sendiri‍↔️,1795835350843289829,,uppsidedr,in,21 • unlabeled acc,0,0,0,https://x.com/uppsidedr/status/1795835350843289829,1495759073559867392,uppsidedr
1795835082609140024,Wed May 29 15:10:23 +0000 2024,0,di rumah wifi ada dua biznet sama indihome terus gue ktawa banget liat hasil speed testnya beda jauh https://t.co/GyDsKWUxle,1795835082609140024,https://pbs.twimg.com/media/GOwWfKeaYAAAhe0.jpg,,in,21 • unlabeled acc,0,3,0,https://x.com/uppsidedr/status/1795835082609140024,1495759073559867392,uppsidedr
1795834482601439512,Wed May 29 15:08:00 +0000 2024,0,Biznet Berharap Hadirnya Starlink Demi Indonesia Lebih Baik https://t.co/LVCiFoCVlL #blog,1795834482601439512,,,in,Semarang,0,0,0,https://x.com/dotsemarang/status/1795834482601439512,127756257,dotsemarang
1795834244004290946,Wed May 29 15:07:03 +0000 2024,0,kan cape ya nelfonin abang biznet babik,1795834244004290946,,,in,,0,0,0,https://x.com/changkee/status/1795834244004290946,1535257146337599490,changkee
1795817728328286587,Wed May 29 14:01:25 +0000 2024,0,Emang udh harus ganti ke biznet. Pake wifi cuman buat 3 orang aja FM ngelag banget jingann,1795817728328286587,,,in,Ends of the Earth,0,0,0,https://x.com/Endlessilyy/status/1795817728328286587,1699326193,Endlessilyy
1795755375670727109,Wed May 29 14:00:23 +0000 2024,0,@lamyamouza Beralih ke biznet maksud e,1795817465664111025,,caffeinbuddy,in,"Kota Sidoarjo, Jawa Timur",0,0,0,https://x.com/dwikyfaizal_/status/1795817465664111025,1006119345716465664,dwikyfaizal_
1795802737067930002,Wed May 29 13:27:57 +0000 2024,0,@airstrea @sparkbuna Biznet katanya tapi punya Buna mpot-mpotan main Fortnite coba suru ganti Starlink aja,1795809306916581479,,airstrea,in,Place that you can see Orion,0,1,0,https://x.com/brendybossun/status/1795809306916581479,104105511,brendybossun
1795772749752979650,Wed May 29 13:24:48 +0000 2024,0,@josie_rand2103 Hi @josie_rand2103 malam. Baik akan segera dibantu cek ya Kak. Terima Kasih,1795808511294849293,,josie_rand2103,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1795808511294849293,304822906,BiznetHome
1795457068679225428,Wed May 29 11:40:14 +0000 2024,0,@susanslovely @MNCPlayID Ganti cbn klo gak biznet kak klo ke cover mah.,1795782198693601438,,susanslovely,in,,0,1,0,https://x.com/aramdhan1606/status/1795782198693601438,64383023,aramdhan1606
1795742532900716887,Wed May 29 11:28:22 +0000 2024,0,@catlobery aku anak biznet gatau ka,1795779211199996325,,catlobery,in,bdg,0,0,0,https://x.com/kkiimh/status/1795779211199996325,1230277994515578880,kkiimh
1795757095545163948,Wed May 29 10:45:46 +0000 2024,0,@yingtze951 Iyakah biznet 300k?,1795768488264646673,,yingtze951,in,,0,1,0,https://x.com/Localcutiecat/status/1795768488264646673,1265844731927384064,Localcutiecat
1795757095545163948,Wed May 29 10:41:52 +0000 2024,0,@Localcutiecat @FirstMediaCares Munkin masalah sama saya ini juga mulai skitar tengah April. Di email &amp; telpon semua janji kosong Biznet padahal gk ada masalah trus cuman 300k/bulan,1795767506894045544,,Localcutiecat,in, ,0,1,0,https://x.com/yingtze951/status/1795767506894045544,1014654723331260416,yingtze951
1795740755459551287,Wed May 29 10:37:32 +0000 2024,0,@buanannaa @FirstMediaCares Saya juga ini udah 1 bulan lebih ping masalah tp support gk pernah respond. Biznet valo padahal 20-30ms trus cuman 300k per bulan,1795766418522403120,,buanannaa,in, ,0,1,0,https://x.com/yingtze951/status/1795766418522403120,1014654723331260416,yingtze951
1795674181121749247,Wed May 29 09:24:14 +0000 2024,0,@gojekitgo CBN beda dari Biznet ya?,1795747971570827541,,gojekitgo,in,Bekasi Utara,0,1,0,https://x.com/vincentstefs/status/1795747971570827541,1682927247504842752,vincentstefs
1149636944298536960,Wed May 29 08:53:39 +0000 2024,0,@LVIAHE Haloo kak Biznet sudah masuk Banjarmasin yaa kak bisa DM untuk info lebih lanjut dan terkait layanan ,1795740276449050671,,LVIAHE,in,#goodplace,0,1,0,https://x.com/yana_lims/status/1795740276449050671,1264533656,yana_lims
1674708385034559488,Wed May 29 08:52:58 +0000 2024,0,@dery_sulaiman Sekarang sudah mulai ready yaa kak Biznet di Banjarmasin bisa DM untuk info lebih lanjut kak,1795740102876139613,,dery_sulaiman,in,#goodplace,0,0,0,https://x.com/yana_lims/status/1795740102876139613,1264533656,yana_lims
1795736167692087352,Wed May 29 08:51:46 +0000 2024,0,@Noiraimata @tanyakanrl Yg pribadi pakai biznet kak,1795739800022200457,,Noiraimata,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/goodies_kpop_/status/1795739800022200457,1241728439305920513,goodies_kpop_
1444855038019469313,Wed May 29 08:50:46 +0000 2024,0,@islannor Haloo kak sekarang Biznet udah ada di Banjarmasin yaa kak bisa DM yaa kak for more info ,1795739550582739390,,islannor,in,#goodplace,0,1,0,https://x.com/yana_lims/status/1795739550582739390,1264533656,yana_lims
